bill_number,bill_type,congress,full_name_display,bioguide_id,person_id
2375,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
2376,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
2376,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
2376,S,117,"Lee, Michael Shumway (R-UT-1)",L000577,151827
2384,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
2388,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
2390,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
2400,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
2407,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
2408,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
2410,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
2427,S,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
2428,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
2432,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
2449,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
2456,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
2466,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
2493,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
2497,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
2501,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
2512,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
2532,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
2536,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
2543,S,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
2567,S,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
2567,S,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
2578,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
2588,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
2607,S,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
2624,S,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
2626,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
2664,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
2665,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
2675,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
2675,S,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
2685,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
2700,S,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
2702,S,117,"Ossoff, Thomas Jonathan (D-GA-1)",O000174,34364
2702,s,117,"Shaheen, Cynthia Jeanne Bowers (D-NH-2)",S001181,66834
2706,s,117,"Markey, Edward John (D-MA-2)",M000133,51500
2706,s,117,"Tester, Raymond Jon (D-MT)",T000464,51845
2738,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
2434,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2438,s,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
2449,S,117,"Cassidy, William (R-LA-2)",C001075,66858
2449,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
2449,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
2449,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
2452,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2475,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
2479,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
2484,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
2484,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2502,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
2504,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2508,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
2512,s,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
2520,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2557,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
2562,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
2564,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
2565,s,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
2567,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
2567,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
2569,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2569,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2586,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2607,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
2623,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
2627,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
2654,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2654,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2669,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2669,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2675,s,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
2702,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
2702,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2702,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2706,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
2716,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
2731,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
2737,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
2750,s,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
2750,s,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
2752,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
2752,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2752,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
2756,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
2756,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
2758,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
2778,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
2788,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
2791,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
2793,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
2798,s,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
2809,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
2810,s,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
2823,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
2828,s,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
2834,S,117,"Cassidy, William (R-LA-2)",C001075,66858
2838,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2849,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
2867,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
2872,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2887,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2887,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2887,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
2887,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2922,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2922,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2931,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
2937,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2937,s,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
2937,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2954,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
2967,S,117,"Cassidy, William (R-LA-2)",C001075,66858
2968,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
2968,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
2981,s,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
2984,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
2985,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3012,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
3013,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
3013,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
3016,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
3018,s,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
3018,s,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
3021,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3056,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
3056,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
4851,s,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
4867,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
4886,s,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
4887,s,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
4893,s,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
4899,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
4937,S,117,"Shaheen, Cynthia Jeanne Bowers (D-NH-2)",S001181,66834
4938,S,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
5034,s,117,"Rounds, Marion Michael (R-SD)",R000605,221844
5035,s,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
5035,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
5045,s,117,"Cornyn, John, III (R-TX-1)",C001056,51170
5047,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
5070,s,117,"Sanders, Bernard (I-VT)",S000033,51605
79,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
80,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
88,S,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
92,S,117,"Toomey, Patrick Joseph, Jr. (R-PA-2)",T000461,51835
137,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
147,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
221,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
295,S,117,"Cornyn, John, III (R-TX-1)",C001056,51170
322,S,117,"Burr, Richard Mauze (R-NC-1)",B001135,51870
348,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
377,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
377,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
388,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
435,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
445,s,117,"Paul, Randal Howard (R-KY-1)",P000603,151828
475,S,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
488,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
505,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
539,S,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
572,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
586,S,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
608,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
617,S,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
665,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
723,S,117,"Ossoff, Thomas Jonathan (D-GA-1)",O000174,34364
742,S,117,"Leahy, Patrick Joseph (D-VT)",L000174,51206
754,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
783,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
810,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
828,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
839,S,117,"Romney, Willard Mitt (R-UT-2)",R000615,172424
839,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
864,S,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
910,S,117,"Tester, Raymond Jon (D-MT)",T000464,51845
968,S,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
1020,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
1084,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
1157,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
1210,S,117,"Leahy, Patrick Joseph (D-VT)",L000174,51206
1255,S,117,"Cantwell, Maria Ellen (D-WA-1)",C000127,51160
1315,S,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
1351,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
1369,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
1450,s,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1471,S,117,"Daines, Steven David (R-MT)",D000618,198810
1480,S,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
1488,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
1520,S,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
1522,S,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
1530,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
1558,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
1567,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
1636,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
1652,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
1660,S,117,"Sanders, Bernard (I-VT)",S000033,51605
1701,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
1720,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
1725,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
1819,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
1837,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
1891,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
1939,S,117,"Daines, Steven David (R-MT)",D000618,198810
2084,S,117,"Lee, Michael Shumway (R-UT-1)",L000577,151827
2115,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
2128,S,117,"Sanders, Bernard (I-VT)",S000033,51605
2242,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
2244,S,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
2287,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
2305,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
2339,S,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
2476,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
2479,S,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
2562,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
2407,S,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
2410,S,117,"Shaheen, Cynthia Jeanne Bowers (D-NH-2)",S001181,66834
2416,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
2424,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
2429,S,117,"Leahy, Patrick Joseph (D-VT)",L000174,51206
2434,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
2434,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
2476,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
2493,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
2508,s,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
2509,s,117,"Graham, Lindsey Olin (R-SC-2)",G000359,51186
2522,S,117,"Sullivan, Daniel Scott (R-AK)",S001198,221840
2543,S,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
2567,S,117,"Tuberville, Thomas Hawley (R-AL-1)",T000278,374701
2575,S,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
2578,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
2586,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
2588,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
2593,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
2607,S,117,"Daines, Steven David (R-MT)",D000618,198810
2607,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
2607,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
2634,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
2702,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
2702,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
2736,S,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
2752,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
2752,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
2756,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
2760,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
2775,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
2776,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
2780,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
2798,S,117,"Sinema, Kyrsten Lea (D-AZ-1)",S001191,198919
2800,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
2834,S,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
2863,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
2872,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
2873,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
2876,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
2930,s,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
2934,S,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
2934,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
2942,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
2945,S,117,"Graham, Lindsey Olin (R-SC-2)",G000359,51186
2945,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
2952,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
2952,s,117,"Lee, Michael Shumway (R-UT-1)",L000577,151827
2956,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
2962,S,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
2964,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
2964,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
2966,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
2984,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
3018,S,117,"Thune, John Randolph (R-SD)",T000250,51242
3018,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
3026,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
3052,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
3056,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
3060,S,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
3079,S,117,"Johnson, Ronald Harold (R-WI-1)",J000293,151822
3082,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
3087,s,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
3090,S,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
3098,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
3100,s,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
3108,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
3108,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
3112,S,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
3145,S,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
3164,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
3177,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
3190,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
3190,S,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
3207,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
3208,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
3213,S,117,"Reed, John Francis (D-RI-1)",R000122,51223
3219,S,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
3232,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
3236,S,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
3239,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
3245,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
3277,S,117,"Graham, Lindsey Olin (R-SC-2)",G000359,51186
3295,s,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
3300,S,117,"McConnell, Addison Mitchell, Jr. (R-KY-2)",M000355,51216
3300,S,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
3309,S,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
2791,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
2791,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
2793,S,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
2800,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
2854,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
2858,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
2861,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
2866,S,117,"Lee, Michael Shumway (R-UT-1)",L000577,151827
2884,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
2889,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
2889,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
2896,s,117,"Markey, Edward John (D-MA-2)",M000133,51500
2902,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
2905,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
2934,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
2934,S,117,"Lee, Michael Shumway (R-UT-1)",L000577,151827
2964,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
2985,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
2986,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
3018,s,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
3018,s,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
3022,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
3052,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
3059,S,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
3063,s,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
3079,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
3089,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
3095,S,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
3112,S,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
3154,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
3160,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
3164,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
3176,S,117,"Burr, Richard Mauze (R-NC-1)",B001135,51870
3176,s,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
3177,S,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
3188,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
3189,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
3213,S,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
3227,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
3229,s,117,"Hawley, Joshua David (R-MO-1)",H001089,307631
3232,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
3236,S,117,"Thune, John Randolph (R-SD)",T000250,51242
3239,S,117,"Kaine, Timothy Michael (D-VA-1)",K000384,175490
3239,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3281,s,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
3294,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
3295,s,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
3300,S,117,"Cornyn, John, III (R-TX-1)",C001056,51170
3300,S,117,"Thune, John Randolph (R-SD)",T000250,51242
3302,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
3325,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
3354,S,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
3357,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
3359,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
3361,S,117,"Sanders, Bernard (I-VT)",S000033,51605
3361,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
3362,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
3369,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
3374,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
3382,S,117,"Toomey, Patrick Joseph, Jr. (R-PA-2)",T000461,51835
3417,S,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
3417,s,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
3418,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
3421,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
3448,s,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
3448,s,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
3463,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
3478,S,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
3488,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
3488,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
3494,s,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
3494,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
3495,S,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
3497,s,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
3500,S,117,"Thune, John Randolph (R-SD)",T000250,51242
3505,s,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
3519,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
3522,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
3528,S,117,"Ossoff, Thomas Jonathan (D-GA-1)",O000174,34364
